tottr,hhmem,mode_category,duration_min,trip_distance_miles,arr_time,dep_time,city_from_zip,travel_date,gender,age,citizen,driver_license,transit_pass,car_sharing,employment,job_count,empl_sec_loc,workday_count,hour_per_week,workday_flex,commute_mode,empl_industry,empl_occupation,disabled,transit_trip,transit_subsidy,walk_trips,bike_trips,student,school_grade,school_city,school_mode,education,person_trips,HOVL,Moto_trip,race,workday_range,incentive,vehicle_count,bike_count,residence_type,home_own,income,persons_count,worker_count,student_count,license_count,trip_count,home_city,vehicle_op_count,home_primarycity,WMO_code,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_dur (s),total_ precip (mm),rain (mm),snowfall (cm),precip_hours (h),model_year,body_type,fuel_type1,purchase_type,ownership,transmission,cylinders,veh_type
1.0,0.0,5.0,30.0,9.67328248835224,08:30:00,08:00:00,Greater Los Angeles Area,2013-01-28,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,2.0,5.0,72.0,35.0,2.0,0.0,2.0,6.0,0.0,1.0,6.0,IRVINE,5.0,3.0,3.0,2.0,1.0,1.0,"[1, 3, 6, nan, nan, nan, nan]",2,5,3,1,1,6,5,4,3,5,10,LAKE FOREST,5.0,LAKE FOREST,51.0,14.6,6.4,10.3,8.1,37715.37,0.1,0.1,0.0,1.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,30.0,6.39661713011472,13:30:00,13:00:00,Greater Los Angeles Area,2013-01-28,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,2.0,5.0,72.0,35.0,2.0,0.0,2.0,6.0,0.0,1.0,6.0,IRVINE,5.0,3.0,3.0,2.0,1.0,1.0,"[1, 3, 6, nan, nan, nan, nan]",2,5,3,1,1,6,5,4,3,5,10,LAKE FOREST,5.0,LAKE FOREST,51.0,14.6,6.4,10.3,8.1,37715.37,0.1,0.1,0.0,1.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,15.0,4.58544049031946,09:45:00,09:30:00,Greater Los Angeles Area,2012-12-09,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,40.0,2.0,0.0,71.0,19.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,,,3.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,1,1,1,8,3,3,1,3,15,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,19.0,10.9,14.7,14.5,35888.16,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,19.0,5.33799268131448,10:05:00,09:46:00,Greater Los Angeles Area,2012-12-09,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,40.0,2.0,0.0,71.0,19.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,,,3.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,1,1,1,8,3,3,1,3,15,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,19.0,10.9,14.7,14.5,35888.16,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
3.0,2.0,6.0,30.0,13.2944906564965,16:00:00,15:30:00,Greater Los Angeles Area,2012-12-09,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,40.0,2.0,0.0,71.0,19.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,,,3.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,1,1,1,8,3,3,1,3,15,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,19.0,10.9,14.7,14.5,35888.16,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
3.0,2.0,6.0,30.0,13.29449,18:30:00,18:00:00,Greater Los Angeles Area,2012-12-09,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,40.0,2.0,0.0,71.0,19.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,,,3.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,1,1,1,8,3,3,1,3,15,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,19.0,10.9,14.7,14.5,35888.16,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
3.0,1.0,5.0,10.0,2.52340114636814,11:10:00,11:00:00,Greater Los Angeles Area,2012-12-31,2.0,53.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,5.0,31.0,43.0,2.0,0.0,2.0,8.0,2.0,2.0,5.0,,,5.0,5.0,2.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",2,3,0,1,1,7,3,2,1,3,10,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,14.1,3.0,8.9,6.5,35846.75,0.0,0.0,0.0,0.0,1998.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
3.0,1.0,5.0,15.0,2.04328705429223,12:15:00,12:00:00,Greater Los Angeles Area,2012-12-31,2.0,53.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,5.0,31.0,43.0,2.0,0.0,2.0,8.0,2.0,2.0,5.0,,,5.0,5.0,2.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",2,3,0,1,1,7,3,2,1,3,10,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,14.1,3.0,8.9,6.5,35846.75,0.0,0.0,0.0,0.0,1998.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
3.0,1.0,5.0,5.0,0.21505157720109,13:05:00,13:00:00,Greater Los Angeles Area,2012-12-31,2.0,53.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,5.0,31.0,43.0,2.0,0.0,2.0,8.0,2.0,2.0,5.0,,,5.0,5.0,2.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",2,3,0,1,1,7,3,2,1,3,10,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,14.1,3.0,8.9,6.5,35846.75,0.0,0.0,0.0,0.0,1998.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
3.0,1.0,5.0,5.0,0.19165987458882,13:50:00,13:45:00,Greater Los Angeles Area,2012-12-31,2.0,53.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,5.0,31.0,43.0,2.0,0.0,2.0,8.0,2.0,2.0,5.0,,,5.0,5.0,2.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",2,3,0,1,1,7,3,2,1,3,10,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,14.1,3.0,8.9,6.5,35846.75,0.0,0.0,0.0,0.0,1998.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
3.0,1.0,5.0,7.0,1.33075766369221,15:07:00,15:00:00,Greater Los Angeles Area,2012-12-31,2.0,53.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,5.0,31.0,43.0,2.0,0.0,2.0,8.0,2.0,2.0,5.0,,,5.0,5.0,2.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",2,3,0,1,1,7,3,2,1,3,10,HUNTINGTON BEACH,3.0,HUNTINGTON BEACH,3.0,14.1,3.0,8.9,6.5,35846.75,0.0,0.0,0.0,0.0,1998.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,25.0,22.5858866610782,10:15:00,09:50:00,Greater Los Angeles Area,2012-12-15,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,2.0,5.0,72.0,37.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,LONG BEACH,5.0,3.0,5.0,2.0,1.0,1.0,"[7, 6, 5, nan, nan, nan, nan]",1,4,7,1,1,7,4,3,2,3,35,HUNTINGTON BEACH,4.0,HUNTINGTON BEACH,53.0,14.2,8.5,11.2,9.4,35727.89,1.1,1.1,0.0,2.0,2005.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,1.0,6.0,1.00785379368737,10:22:00,10:16:00,Greater Los Angeles Area,2012-12-15,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,2.0,5.0,72.0,37.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,LONG BEACH,5.0,3.0,5.0,2.0,1.0,1.0,"[7, 6, 5, nan, nan, nan, nan]",1,4,7,1,1,7,4,3,2,3,35,HUNTINGTON BEACH,4.0,HUNTINGTON BEACH,53.0,14.2,8.5,11.2,9.4,35727.89,1.1,1.1,0.0,2.0,2005.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,1.0,8.0,1.00785379368594,18:59:00,18:51:00,Greater Los Angeles Area,2012-12-15,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,2.0,5.0,72.0,37.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,LONG BEACH,5.0,3.0,5.0,2.0,1.0,1.0,"[7, 6, 5, nan, nan, nan, nan]",1,4,7,1,1,7,4,3,2,3,35,HUNTINGTON BEACH,4.0,HUNTINGTON BEACH,53.0,14.2,8.5,11.2,9.4,35727.89,1.1,1.1,0.0,2.0,2005.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,23.0,14.1005630585052,19:34:00,19:11:00,Greater Los Angeles Area,2012-12-15,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,2.0,5.0,72.0,37.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,LONG BEACH,5.0,3.0,5.0,2.0,1.0,1.0,"[7, 6, 5, nan, nan, nan, nan]",1,4,7,1,1,7,4,3,2,3,35,HUNTINGTON BEACH,4.0,HUNTINGTON BEACH,53.0,14.2,8.5,11.2,9.4,35727.89,1.1,1.1,0.0,2.0,2005.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,42.0,12.7599612154764,20:53:00,20:11:00,Greater Los Angeles Area,2012-12-15,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,2.0,5.0,72.0,37.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,LONG BEACH,5.0,3.0,5.0,2.0,1.0,1.0,"[7, 6, 5, nan, nan, nan, nan]",1,4,7,1,1,7,4,3,2,3,35,HUNTINGTON BEACH,4.0,HUNTINGTON BEACH,53.0,14.2,8.5,11.2,9.4,35727.89,1.1,1.1,0.0,2.0,2005.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,30.0,12.6311224264406,16:00:00,15:30:00,Greater Los Angeles Area,2013-01-05,2.0,25.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,40.0,2.0,5.0,62.0,29.0,2.0,0.0,2.0,3.0,0.0,2.0,6.0,HUNTINGTON BEACH,5.0,3.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,5,6,1,1,6,6,4,4,5,10,HUNTINGTON BEACH,5.0,HUNTINGTON BEACH,3.0,17.1,4.0,10.3,8.2,36038.49,0.0,0.0,0.0,0.0,1996.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,30.0,12.6291478118785,20:30:00,20:00:00,Greater Los Angeles Area,2013-01-05,2.0,25.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,40.0,2.0,5.0,62.0,29.0,2.0,0.0,2.0,3.0,0.0,2.0,6.0,HUNTINGTON BEACH,5.0,3.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,5,6,1,1,6,6,4,4,5,10,HUNTINGTON BEACH,5.0,HUNTINGTON BEACH,3.0,17.1,4.0,10.3,8.2,36038.49,0.0,0.0,0.0,0.0,1996.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,40.0,7.88486940884884,12:10:00,11:30:00,Greater Los Angeles Area,2013-01-05,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,HUNTINGTON BEACH,5.0,3.0,2.0,2.0,1.0,1.0,"[1, 5, 6, 7, nan, nan, nan]",1,5,6,1,1,6,6,4,4,5,10,HUNTINGTON BEACH,5.0,HUNTINGTON BEACH,3.0,17.1,4.0,10.3,8.2,36038.49,0.0,0.0,0.0,0.0,1988.0,7.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,30.0,8.02502393379949,19:30:00,19:00:00,Greater Los Angeles Area,2013-01-05,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,HUNTINGTON BEACH,5.0,3.0,2.0,2.0,1.0,1.0,"[1, 5, 6, 7, nan, nan, nan]",1,5,6,1,1,6,6,4,4,5,10,HUNTINGTON BEACH,5.0,HUNTINGTON BEACH,3.0,17.1,4.0,10.3,8.2,36038.49,0.0,0.0,0.0,0.0,1988.0,7.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,1.0,5.0,20.0,6.28715234013576,08:55:00,08:35:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,0.0,5.0,5.0,1.26786806296006,09:05:00,09:00:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,0.0,5.0,7.0,1.53820038702512,09:20:00,09:13:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,0.0,5.0,15.0,3.48862006150454,09:40:00,09:25:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
5.0,4.0,6.0,20.0,6.28715234013576,14:10:00,13:50:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
6.0,5.0,6.0,10.0,4.0627795196582,14:25:00,14:15:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
6.0,5.0,6.0,20.0,4.16961433300944,15:15:00,14:55:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
6.0,5.0,6.0,5.0,2.58801975597957,16:45:00,16:40:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
6.0,5.0,6.0,2.0,0.526844979813842,16:52:00,16:50:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,0.0,5.0,15.0,4.00028691768956,17:12:00,16:57:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,0.0,5.0,20.0,4.35423930390293,18:35:00,18:15:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
5.0,4.0,6.0,20.0,6.14987383998635,19:05:00,18:45:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
5.0,4.0,6.0,15.0,2.37027137081948,19:45:00,19:30:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
5.0,4.0,6.0,10.0,4.53825492696136,20:05:00,19:55:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
5.0,4.0,6.0,2.0,0.574524512218484,20:27:00,20:25:00,Greater Los Angeles Area,2012-11-10,2.0,41.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,1.0,8.0,LONG BEACH,5.0,5.0,15.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,10,1,1,7,6,2,5,2,63,HUNTINGTON BEACH,2.0,HUNTINGTON BEACH,1.0,16.5,10.9,13.4,11.0,37913.57,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,0.0,5.0,10.0,3.1957281107805,08:10:00,08:00:00,Greater Los Angeles Area,2013-01-11,1.0,47.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,7.0,40.0,2.0,5.0,23.0,47.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,,,5.0,3.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,2,1,1,1,6,3,1,1,2,9,SAN JUAN CAPISTRANO,2.0,SAN JUAN CAPISTRANO,0.0,12.1,4.7,8.4,4.8,36352.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,25.0,22.0264995105129,15:10:00,14:45:00,Greater Los Angeles Area,2013-01-11,1.0,47.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,7.0,40.0,2.0,5.0,23.0,47.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,,,5.0,3.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,2,1,1,1,6,3,1,1,2,9,SAN JUAN CAPISTRANO,2.0,SAN JUAN CAPISTRANO,0.0,12.1,4.7,8.4,4.8,36352.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,30.0,20.5004505199287,18:00:00,17:30:00,Greater Los Angeles Area,2013-01-11,1.0,47.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,7.0,40.0,2.0,5.0,23.0,47.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,,,5.0,3.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,2,1,1,1,6,3,1,1,2,9,SAN JUAN CAPISTRANO,2.0,SAN JUAN CAPISTRANO,0.0,12.1,4.7,8.4,4.8,36352.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,5.0,60.0,36.9064841917238,07:30:00,06:30:00,Greater Los Angeles Area,2012-12-13,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,2.0,5.0,44.0,41.0,2.0,0.0,2.0,2.0,1.0,1.0,7.0,LONG BEACH,7.0,2.0,2.0,1.0,1.0,1.0,"[5, 6, 7, nan, nan, nan, nan]",2,3,3,2,1,7,4,4,2,4,13,TRABUCO CANYON,3.0,TRABUCO CANYON,61.0,14.0,10.7,12.4,11.5,35769.68,12.8,12.8,0.0,17.0,2005.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,0.0,5.0,60.0,36.4849015723336,15:30:00,14:30:00,Greater Los Angeles Area,2012-12-13,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,2.0,5.0,44.0,41.0,2.0,0.0,2.0,2.0,1.0,1.0,7.0,LONG BEACH,7.0,2.0,2.0,1.0,1.0,1.0,"[5, 6, 7, nan, nan, nan, nan]",2,3,3,2,1,7,4,4,2,4,13,TRABUCO CANYON,3.0,TRABUCO CANYON,61.0,14.0,10.7,12.4,11.5,35769.68,12.8,12.8,0.0,17.0,2005.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,0.0,6.0,45.0,10.4198165445106,13:45:00,13:00:00,Greater Los Angeles Area,2012-12-13,1.0,18.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,5.0,72.0,41.0,2.0,0.0,2.0,0.0,1.0,1.0,6.0,MISSION VIEJO,5.0,2.0,2.0,2.0,1.0,1.0,"[3, 5, 6, 7, nan, nan, nan]",2,3,3,2,1,7,4,4,2,4,13,TRABUCO CANYON,3.0,TRABUCO CANYON,61.0,14.0,10.7,12.4,11.5,35769.68,12.8,12.8,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,6.0,60.0,10.4178135795254,19:00:00,18:00:00,Greater Los Angeles Area,2012-12-13,1.0,18.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,5.0,72.0,41.0,2.0,0.0,2.0,0.0,1.0,1.0,6.0,MISSION VIEJO,5.0,2.0,2.0,2.0,1.0,1.0,"[3, 5, 6, 7, nan, nan, nan]",2,3,3,2,1,7,4,4,2,4,13,TRABUCO CANYON,3.0,TRABUCO CANYON,61.0,14.0,10.7,12.4,11.5,35769.68,12.8,12.8,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
